Timestamp1,time (s),True East Velocity (m/s),True North Velocity (m/s),Up Velocity (m/s),X1 (m),Y1 (m),Z1 (m),Timestamp2,Latitude,Longitude,Altitude,X2 (m),Y2 (m),Z2 (m)
2024-05-28 13:59:25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033147,41.314901666666664,-105.58167666666667,2222.7,0.0,0.0,0.0
2024-05-28 13:59:26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200556,41.31489666666667,-105.58167166666667,2222.7,0.5552999965501102,0.41866738988766944,0.0
2024-05-28 13:59:27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03723828333333334,41.31489166666667,-105.58166833333334,2222.7,1.1105999936456092,0.6977789823528328,0.0
2024-05-28 13:59:28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053157800000000005,41.31489333333333,-105.58166166666666,2222.8,0.925499995456245,1.2560021696630066,-0.1000000000003638
2024-05-28 13:59:29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06979055,41.314895,-105.58165833333334,2222.8,0.7403999951288361,1.535113762128169,-0.1000000000003638
2024-05-28 13:59:30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08665745,41.31489333333333,-105.58165333333334,2222.8,0.925499995456245,1.9537811520158357,-0.1000000000003638
2024-05-28 13:59:31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103463,41.314886666666666,-105.58164833333333,2222.8,1.6658999905795722,2.372448541903501,-0.1000000000003638
2024-05-28 13:59:32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198638,41.314881666666665,-105.58164666666667,2222.8,2.2211999866457655,2.5120043381360806,-0.1000000000003638
2024-05-28 13:59:33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13644163333333334,41.314883333333334,-105.581645,2222.7,2.0360999882106254,2.6515601355585843,0.0
2024-05-28 13:59:34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15317655,41.314883333333334,-105.581645,2222.6,2.0360999882106254,2.6515601355585843,0.09999999999990905
2024-05-28 13:59:35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16991596666666667,41.31488,-105.58164333333333,2222.5,2.4062999850629585,2.7911159317911634,0.1999999999998181
2024-05-28 13:59:36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18650226666666667,41.31488,-105.58164,2222.4,2.4062999850629585,3.0702275254462457,0.29999999999972715
2024-05-28 13:59:37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20307683333333332,41.31487833333333,-105.58163666666667,2222.4,2.5913999838149784,3.349339117911402,0.29999999999972715
2024-05-28 13:59:38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21967065,41.31487666666666,-105.581635,2222.4,2.776499982904586,3.48889491414398,0.29999999999972715
2024-05-28 13:59:39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23622625,41.314875,-105.58163166666667,2222.4,2.961599980206853,3.7680065077990594,0.29999999999972715
2024-05-28 13:59:40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25284571666666666,41.314875,-105.58163,2222.4,2.961599980206853,3.907562304031636,0.29999999999972715
2024-05-28 13:59:41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699575,41.31487333333333,-105.58162666666666,2222.4,3.1466999792598775,4.186673897686713,0.29999999999972715
